Latitude,Longitude,Elevation
-28.057924,26.8246915,1349.951904296875
-28.057976,26.824703,1349.7646484375
-28.0580265,26.824715,1349.587646484375
-28.058077,26.824727,1349.415771484375
-28.0581275,26.824739,1349.2490234375
-28.058178,26.824751,1349.08740234375
-28.058229,26.82476325,1348.929443359375
-28.05828,26.8247755,1348.77685546875
-28.058331,26.82478775,1348.629638671875
-28.058382,26.8248,1348.487548828125
-28.058434,26.8248135,1348.327514648438
-28.058486,26.824827,1348.157836914062
-28.058538,26.8248405,1347.985107421875
-28.05859,26.824854,1347.809448242188
-28.058643,26.824866,1347.625732421875
-28.058696,26.824878,1347.439331054688
-28.058749,26.82489,1347.250122070312
-28.058802,26.824902,1347.058349609375
-28.05885475,26.82491525,1346.865356445312
-28.0589075,26.8249285,1346.66943359375
-28.05896025,26.82494175,1346.470458984375
-28.059013,26.824955,1346.268676757812
-28.059066,26.8249675,1346.062866210938
-28.059119,26.82498,1346.038208007812
-28.059172,26.8249925,1346.09521484375
-28.059225,26.825005,1346.155151367188
-28.059279,26.82501775,1346.218994140625
-28.059333,26.8250305,1346.285888671875
-28.059387,26.82504325,1346.355712890625
-28.059441,26.825056,1346.428344726562
-28.05949375,26.82506925,1346.502807617188
-28.0595465,26.8250825,1346.580322265625
-28.05959925,26.82509575,1346.660766601562
-28.059652,26.825109,1346.744140625
-28.059706,26.8251225,1346.83251953125
-28.05976,26.825136,1346.924072265625
-28.059814,26.8251495,1346.826416015625
-28.059868,26.825163,1346.689453125
-28.05992275,26.82517525,1346.545776367188
-28.0599775,26.8251875,1346.384155273438
-28.06003225,26.82519975,1346.214599609375
-28.060087,26.825212,1346.0478515625
-28.060141,26.825225,1345.885620117188
-28.060195,26.825238,1345.726196289062
-28.060249,26.825251,1345.569946289062
-28.060303,26.825264,1345.41650390625
-28.06035675,26.82527725,1345.266845703125
-28.0604105,26.8252905,1345.119995117188
-28.06046425,26.82530375,1344.973999023438
-28.060518,26.825317,1344.8173828125
-28.060572,26.8253305,1344.66015625
-28.060626,26.825344,1344.502807617188
-28.06068,26.8253575,1344.345581054688
-28.060734,26.825371,1344.188232421875
-28.060787,26.82538375,1344.033935546875
-28.06084,26.8253965,1343.879516601562
-28.060893,26.82540925,1343.725219726562
-28.060946,26.825422,1343.57080078125
-28.06099975,26.8254355,1343.414184570312
-28.0610535,26.825449,1343.257690429688
-28.06110725,26.8254625,1343.10107421875
-28.061161,26.825476,1342.972290039062
-28.061215,26.82548925,1342.893676757812
-28.061269,26.8255025,1342.81494140625
-28.061323,26.82551575,1342.736328125
-28.061377,26.825529,1342.65771484375
-28.06142975,26.8255415,1342.580932617188
-28.0614825,26.825554,1342.504028320312
-28.06153525,26.8255665,1342.42724609375
-28.061588,26.825579,1342.350463867188
-28.061642,26.82559075,1342.271728515625
-28.061696,26.8256025,1342.193115234375
-28.06175,26.82561425,1342.114501953125
-28.061804,26.825626,1342.035888671875
-28.06185775,26.8256395,1341.92919921875
-28.0619115,26.825653,1341.796142578125
-28.06196525,26.8256665,1341.660034179688
-28.062019,26.82568,1341.520874023438
-28.062072,26.82569175,1341.38134765625
-28.062125,26.8257035,1341.2392578125
-28.062178,26.82571525,1341.094604492188
-28.062231,26.825727,1340.947143554688
-28.062285,26.8257405,1340.792846679688
-28.062339,26.825754,1340.635375976562
-28.062393,26.8257675,1340.474853515625
-28.062447,26.825781,1340.311279296875
-28.06250175,26.82579425,1340.142822265625
-28.0625565,26.8258075,1340.195922851562
-28.06261125,26.82582075,1340.327758789062
-28.062666,26.825834,1340.4658203125
-28.062719,26.8258465,1340.605346679688
-28.062772,26.825859,1340.750610351562
-28.062825,26.8258715,1340.90283203125
-28.062878,26.825884,1341.05517578125
-28.06293175,26.825896,1341.203979492188
-28.0629855,26.825908,1341.347412109375
-28.06303925,26.82592,1341.4853515625
-28.063093,26.825932,1341.617797851562
-28.0631475,26.825942,1341.749267578125
-28.063202,26.825952,1341.875732421875
-28.0632565,26.825962,1341.861206054688
-28.063311,26.825972,1341.8466796875
-28.06336325,26.82598325,1341.830200195312
-28.0634155,26.8259945,1341.813842773438
-28.06346775,26.82600575,1341.797485351562
-28.06352,26.826017,1341.781127929688
-28.0635745,26.82602625,1341.767578125
-28.063629,26.8260355,1341.754150390625
-28.0636835,26.82604475,1341.74072265625
-28.063738,26.826054,1341.727172851562
-28.0637905,26.826064,1341.712646484375
-28.063843,26.826074,1341.698120117188
-28.0638955,26.826084,1341.669677734375
-28.063948,26.826094,1341.553100585938
-28.06400225,26.8261045,1341.437255859375
-28.0640565,26.826115,1341.326049804688
-28.06411075,26.8261255,1341.219848632812
-28.064165,26.826136,1341.118408203125
-28.064219,26.826145,1341.022338867188
-28.064273,26.826154,1340.930297851562
-28.064327,26.826163,1340.842529296875
-28.064381,26.826172,1340.7587890625
-28.06443375,26.826182,1340.682006835938
-28.0644865,26.826192,1340.609741210938
-28.06453925,26.826202,1340.541870117188
-28.064592,26.826212,1340.49072265625
-28.064647,26.8262215,1340.466186523438
-28.064702,26.826231,1340.44384765625
-28.064757,26.8262405,1340.423706054688
-28.064812,26.82625,1340.405883789062
-28.06486575,26.826259,1340.389892578125
-28.0649195,26.826268,1340.376098632812
-28.06497325,26.826277,1340.3642578125
-28.065027,26.826286,1340.3544921875
-28.065082,26.82629425,1340.344116210938
-28.065137,26.8263025,1340.335815429688
-28.065192,26.82631075,1340.329345703125
-28.065247,26.826319,1340.324829101562
-28.06530075,26.826328,1340.305541992188
-28.0653545,26.826337,1340.277465820312
-28.06540825,26.826346,1340.247192382812
-28.065462,26.826355,1340.214965820312
-28.065516,26.826364,1340.180419921875
-28.06557,26.826373,1340.143798828125
-28.065624,26.826382,1340.105102539062
-28.065678,26.826391,1340.064331054688
-28.06573175,26.82639925,1340.020385742188
-28.0657855,26.8264075,1339.974487304688
-28.06583925,26.82641575,1339.926879882812
-28.065893,26.826424,1339.877197265625
-28.065946,26.8264345,1339.829956054688
-28.065999,26.826445,1339.695068359375
-28.066052,26.8264555,1339.556030273438
-28.066105,26.826466,1339.416870117188
-28.06615875,26.826474,1339.27197265625
-28.0662125,26.826482,1339.127075195312
-28.06626625,26.82649,1338.982177734375
-28.06632,26.826498,1338.837280273438
-28.066374,26.826506,1338.691650390625
-28.066428,26.826514,1338.546020507812
-28.066482,26.826522,1338.400390625
-28.066536,26.82653,1338.254760742188
-28.06659075,26.82653925,1338.108764648438
-28.0666455,26.8265485,1338.008056640625
-28.06670025,26.82655775,1338.1005859375
-28.066755,26.826567,1338.191040039062
-28.0668095,26.826576,1338.278564453125
-28.066864,26.826585,1338.364013671875
-28.0669185,26.826594,1338.447509765625
-28.066973,26.826603,1338.52880859375
-28.06702675,26.826612,1338.607055664062
-28.0670805,26.826621,1338.683227539062
-28.06713425,26.82663,1338.75732421875
-28.067188,26.826639,1338.829467773438
-28.067242,26.8266485,1338.89990234375
-28.067296,26.826658,1338.968139648438
-28.06735,26.8266675,1339
-28.067404,26.826677,1339
-28.06745775,26.82668625,1339
-28.0675115,26.8266955,1339
-28.06756525,26.82670475,1339
-28.067619,26.826714,1339
-28.067674,26.826723,1339
-28.067729,26.826732,1339
-28.067784,26.826741,1339
-28.067839,26.82675,1339
-28.06789275,26.826759,1339
-28.0679465,26.826768,1339
-28.06800025,26.826777,1339
-28.068054,26.826786,1338.9775390625
-28.068108,26.826795,1338.948974609375
-28.068162,26.826804,1338.918334960938
-28.068216,26.826813,1338.8857421875
-28.06827,26.826822,1338.850952148438
-28.06832275,26.8268325,1338.813842773438
-28.0683755,26.826843,1338.774536132812
-28.06842825,26.8268535,1338.732788085938
-28.068481,26.826864,1338.688598632812
-28.068535,26.826873,1338.642944335938
-28.068589,26.826882,1338.595336914062
-28.068643,26.826891,1338.545532226562
-28.068697,26.8269,1338.4951171875
-28.068751,26.82690925,1338.481689453125
-28.068805,26.8269185,1338.46826171875
-28.068859,26.82692775,1338.454711914062
-28.068913,26.826937,1338.441284179688
-28.06896675,26.826947,1338.4267578125
-28.0690205,26.826957,1338.412109375
-28.06907425,26.826967,1338.397583007812
-28.069128,26.826977,1338.383056640625
-28.069181,26.826985,1338.371337890625
-28.069234,26.826993,1338.359741210938
-28.069287,26.827001,1338.348022460938
-28.06934,26.827009,1338.33642578125
-28.06939475,26.8270185,1338.341552734375
-28.0694495,26.827028,1338.407470703125
-28.06950425,26.8270375,1338.473388671875
-28.069559,26.827047,1338.539306640625
-28.069612,26.82705525,1338.604370117188
-28.069665,26.8270635,1338.669555664062
-28.069718,26.82707175,1338.734741210938
-28.069771,26.82708,1338.799926757812
-28.06982475,26.827088,1338.866577148438
-28.0698785,26.827096,1338.933227539062
-28.06993225,26.827104,1338.999877929688
-28.069986,26.827112,1339.06640625
-28.07004,26.827121,1339.131958007812
-28.070094,26.82713,1339.08544921875
-28.070148,26.827139,1338.915161132812
-28.070202,26.827148,1338.744750976562
-28.07025575,26.82715725,1338.57470703125
-28.0703095,26.8271665,1338.404663085938
-28.07036325,26.82717575,1338.234619140625
-28.070417,26.827185,1338.064575195312
-28.0704715,26.827194,1337.892700195312
-28.070526,26.827203,1337.720947265625
-28.0705805,26.827212,1337.549072265625
-28.070635,26.827221,1337.377197265625
-28.07068875,26.8272305,1337.206787109375
-28.0707425,26.82724,1337.036376953125
-28.07079625,26.8272495,1337.059204101562
-28.07085,26.827259,1337.134521484375
-28.070904,26.827268,1337.208129882812
-28.070958,26.827277,1337.279663085938
-28.071012,26.827286,1337.349243164062
-28.071066,26.827295,1337.416625976562
-28.07111975,26.827305,1337.48095703125
-28.0711735,26.827315,1337.542846679688
-28.07122725,26.827325,1337.602661132812
-28.071281,26.827335,1337.660034179688
-28.071335,26.82734325,1337.717651367188
-28.071389,26.8273515,1337.7734375
-28.071443,26.82735975,1337.823608398438
-28.071497,26.827368,1337.73291015625
-28.07155175,26.827376,1337.6416015625
-28.0716065,26.827384,1337.550170898438
-28.07166125,26.827392,1337.458862304688
-28.071716,26.8274,1337.367431640625
-28.07177,26.82740825,1337.276733398438
-28.071824,26.8274165,1337.186157226562
-28.071878,26.82742475,1337.095458984375
-28.071932,26.827433,1337.004760742188
-28.07198575,26.827441,1336.914794921875
-28.0720395,26.827449,1336.824951171875
-28.07209325,26.827457,1336.734985351562
-28.072147,26.827465,1336.626708984375
-28.072201,26.827473,1336.48486328125
-28.072255,26.827481,1336.3447265625
-28.072309,26.827489,1336.206420898438
-28.072363,26.827497,1336.070068359375
-28.072416,26.82750325,1335.939208984375
-28.072469,26.8275095,1335.809936523438
-28.072522,26.82751575,1335.681884765625
-28.072575,26.827522,1335.555419921875
-28.07262875,26.82752625,1335.429321289062
-28.0726825,26.8275305,1335.30419921875
-28.07273625,26.82753475,1335.180053710938
-28.07279,26.827539,1335.056884765625
-28.07284475,26.827541,1334.932250976562
-28.0728995,26.827543,1334.80810546875
-28.07295425,26.827545,1334.684326171875
-28.073009,26.827547,1334.561157226562
-28.0730645,26.827548,1334.436157226562
-28.07312,26.827549,1334.311401367188
-28.0731755,26.82755,1334.186889648438
-28.073231,26.827551,1334.062622070312
-28.07328375,26.827552,1333.944702148438
-28.0733365,26.827553,1333.8271484375
-28.07338925,26.827554,1333.709716796875
-28.073442,26.827555,1333.592529296875
-28.073498,26.82755725,1333.470092773438
-28.073554,26.8275595,1333.46533203125
-28.07361,26.82756175,1333.468627929688
-28.073666,26.827564,1333.471923828125
-28.07371875,26.827566,1333.474731445312
-28.0737715,26.827568,1333.477661132812
-28.07382425,26.82757,1333.480590820312
-28.073877,26.827572,1333.483520507812
-28.073932,26.82757575,1333.489013671875
-28.073987,26.8275795,1333.494506835938
-28.074042,26.82758325,1333.499877929688
-28.074097,26.827587,1333.50537109375
-28.07415075,26.82759225,1333.513061523438
-28.0742045,26.8275975,1333.531982421875
-28.07425825,26.82760275,1333.576416015625
-28.074312,26.827608,1333.61962890625
-28.074367,26.82761425,1333.663452148438
-28.074422,26.8276205,1333.705932617188
-28.074477,26.82762675,1333.746948242188
-28.074532,26.827633,1333.786499023438
-28.07458675,26.82764025,1333.824951171875
-28.0746415,26.8276475,1333.86181640625
-28.07469625,26.82765475,1333.89697265625
-28.074751,26.827662,1333.930419921875
-28.07480625,26.827668,1333.96240234375
-28.0748615,26.827674,1333.992797851562
-28.07491675,26.82768,1334
-28.074972,26.827686,1334
-28.07502675,26.82769325,1334
-28.0750815,26.8277005,1334
-28.07513625,26.82770775,1334
-28.075191,26.827715,1334
-28.075247,26.82772175,1334
-28.075303,26.8277285,1334
-28.075359,26.82773525,1334
-28.075415,26.827742,1334
-28.07546975,26.8277515,1334
-28.0755245,26.827761,1334
-28.07557925,26.8277705,1334
-28.075634,26.82778,1334
-28.07568925,26.827789,1334
-28.0757445,26.827798,1334
-28.07579975,26.827807,1334
-28.075855,26.827816,1334
-28.07591,26.827825,1334
-28.075965,26.827834,1334
-28.07602,26.827843,1334
-28.076075,26.827852,1334
-28.07612875,26.827861,1334
-28.0761825,26.82787,1334
-28.07623625,26.827879,1334
-28.07629,26.827888,1333.99658203125
-28.076344,26.8278985,1333.994262695312
-28.076398,26.827909,1333.994384765625
-28.076452,26.8279195,1333.996948242188
-28.076506,26.82793,1333.998168945312
-28.07655975,26.82793925,1333.99169921875
-28.0766135,26.8279485,1333.983032226562
-28.07666725,26.82795775,1333.972290039062
-28.076721,26.827967,1333.95947265625
-28.076775,26.827978,1333.942626953125
-28.076829,26.827989,1333.923217773438
-28.076883,26.828,1333.901245117188
-28.076937,26.828011,1333.871215820312
-28.07699175,26.82802,1333.70947265625
-28.0770465,26.828029,1333.5498046875
-28.07710125,26.828038,1333.392333984375
-28.077156,26.828047,1333.236938476562
-28.07721075,26.8280575,1333.082275390625
-28.0772655,26.828068,1332.930053710938
-28.07732025,26.8280785,1332.7802734375
-28.077375,26.828089,1332.632934570312
-28.0774295,26.828098,1332.489379882812
-28.077484,26.828107,1332.347778320312
-28.0775385,26.828116,1332.208374023438
-28.077593,26.828125,1332.070922851562
-28.07764775,26.828134,1331.885131835938
-28.0777025,26.828143,1331.645874023438
-28.07775725,26.828152,1331.40673828125
-28.077812,26.828161,1331.16748046875
-28.077867,26.82817,1330.92724609375
-28.077922,26.828179,1330.686889648438
-28.077977,26.828188,1330.446655273438
-28.078032,26.828197,1330.206298828125
-28.07808675,26.82820675,1329.967163085938
-28.0781415,26.8282165,1329.727905273438
-28.07819625,26.82822625,1329.488647460938
-28.078251,26.828236,1329.24951171875
-28.07830575,26.828245,1329.01025390625
-28.0783605,26.828254,1328.807495117188
-28.07841525,26.828263,1328.608276367188
-28.07847,26.828272,1328.411254882812
-28.07852625,26.828281,1328.210815429688
-28.0785825,26.82829,1328.012573242188
-28.07863875,26.828299,1327.816528320312
-28.078695,26.828308,1327.62255859375
-28.07875,26.828317,1327.435180664062
-28.078805,26.828326,1327.249877929688
-28.07886,26.828335,1327.066772460938
-28.078915,26.828344,1326.885620117188
-28.07896875,26.82835325,1326.71142578125
-28.0790225,26.8283625,1326.568725585938
-28.07907625,26.82837175,1326.45263671875
-28.07913,26.828381,1326.334350585938
-28.07918575,26.8283905,1326.20947265625
-28.0792415,26.8284,1326.082275390625
-28.07929725,26.8284095,1325.952880859375
-28.079353,26.828419,1325.821166992188
-28.079408,26.828427,1325.688354492188
-28.079463,26.828435,1325.553588867188
-28.079518,26.828443,1325.416870117188
-28.079573,26.828451,1325.278442382812
-28.07962825,26.82846,1325.137573242188
-28.0796835,26.828469,1324.993896484375
-28.07973875,26.828478,1324.832885742188
-28.079794,26.828487,1324.671997070312
-28.07984975,26.82849625,1324.509643554688
-28.0799055,26.8285055,1324.347290039062
-28.07996125,26.82851475,1324.184814453125
-28.080017,26.828524,1324.0224609375
-28.08007175,26.828533,1323.863037109375
-28.0801265,26.828542,1323.703491210938
-28.08018125,26.828551,1323.544067382812
-28.080236,26.82856,1323.384643554688
-28.080291,26.828568,1323.224365234375
-28.080346,26.828576,1323.064208984375
-28.080401,26.828584,1322.904052734375
-28.080456,26.828592,1322.743774414062
-28.08051225,26.82860025,1322.579956054688
-28.0805685,26.8286085,1322.416137695312
-28.08062475,26.82861675,1322.252319335938
-28.080681,26.828625,1322.088500976562
-28.08073575,26.828633,1321.928955078125
-28.0807905,26.828641,1321.76953125
-28.08084525,26.828649,1321.609985351562
-28.0809,26.828657,1321.450561523438
-28.08095575,26.8286655,1321.288208007812
-28.0810115,26.828674,1321.125732421875
-28.08106725,26.8286825,1320.979858398438
-28.081123,26.828691,1320.889282226562
-28.08117925,26.82869925,1320.7958984375
-28.0812355,26.8287075,1320.700561523438
-28.08129175,26.82871575,1320.603271484375
-28.081348,26.828724,1320.50390625
-28.081403,26.828733,1320.404296875
-28.081458,26.828742,1320.302490234375
-28.081513,26.828751,1320.198608398438
-28.081568,26.82876,1320.092651367188
-28.08162475,26.82876825,1319.982421875
-28.0816815,26.8287765,1319.8701171875
-28.08173825,26.82878475,1319.755859375
-28.081795,26.828793,1319.5615234375
-28.08184975,26.828803,1319.3642578125
-28.0819045,26.828813,1319.164794921875
-28.08195925,26.828823,1318.962890625
-28.082014,26.828833,1318.7587890625
-28.08207025,26.828842,1318.54931640625
-28.0821265,26.828851,1318.337768554688
-28.08218275,26.82886,1318.1240234375
-28.082239,26.828869,1317.908081054688
-28.08229375,26.8288785,1317.693969726562
-28.0823485,26.828888,1317.477661132812
-28.08240325,26.8288975,1317.259033203125
-28.082458,26.828907,1317.07568359375
-28.08251475,26.828917,1316.91845703125
-28.0825715,26.828927,1316.763671875
-28.08262825,26.828937,1316.611328125
-28.082685,26.828947,1316.461303710938
-28.0827405,26.828957,1316.31640625
-28.082796,26.828967,1316.173828125
-28.0828515,26.828977,1316.03369140625
-28.082907,26.828987,1315.895874023438
-28.08296275,26.8289975,1315.759033203125
-28.0830185,26.829008,1315.624633789062
-28.08307425,26.8290185,1315.492797851562
-28.08313,26.829029,1315.372192382812
-28.08318475,26.829038,1315.279296875
-28.0832395,26.829047,1315.1865234375
-28.08329425,26.829056,1315.093627929688
-28.083349,26.829065,1315.000854492188
-28.08340525,26.829075,1314.904296875
-28.0834615,26.829085,1314.807861328125
-28.08351775,26.829095,1314.711303710938
-28.083574,26.829105,1314.614868164062
-28.08362975,26.82911425,1314.520263671875
-28.0836855,26.8291235,1314.425537109375
-28.08374125,26.82913275,1314.330932617188
-28.083797,26.829142,1314.236206054688
-28.083853,26.82915325,1314.213623046875
-28.083909,26.8291645,1314.197265625
-28.083965,26.82917575,1314.180786132812
-28.084021,26.829187,1314.164428710938
-28.08407575,26.829198,1314.1484375
-28.0841305,26.829209,1314.132446289062
-28.08418525,26.82922,1314.116455078125
-28.08424,26.829231,1314.100341796875
-28.08429525,26.8292425,1314.083618164062
-28.0843505,26.829254,1314.06689453125
-28.08440575,26.8292655,1314.050170898438
-28.084461,26.829277,1314.033447265625
-28.08451675,26.829288,1313.975341796875
-28.0845725,26.829299,1313.878173828125
-28.08462825,26.82931,1313.781005859375
-28.084684,26.829321,1313.683715820312
-28.084739,26.82933325,1313.585815429688
-28.084794,26.8293455,1313.487915039062
-28.084849,26.82935775,1313.389892578125
-28.084904,26.82937,1313.2919921875
-28.08495975,26.829381,1313.19482421875
-28.0850155,26.829392,1313.097534179688
-28.08507125,26.829403,1313.000366210938
-28.085127,26.829414,1312.903076171875
-28.08518325,26.8294265,1312.802978515625
-28.0852395,26.829439,1312.702880859375
-28.08529575,26.8294515,1312.602783203125
-28.085352,26.829464,1312.502685546875
-28.08540675,26.829476,1312.405395507812
-28.0854615,26.829488,1312.308227539062
-28.08551625,26.8295,1312.211059570312
-28.085571,26.829512,1312.11376953125
-28.085625,26.82952525,1312.015869140625
-28.085679,26.8295385,1311.91796875
-28.085733,26.82955175,1311.819946289062
-28.085787,26.829565,1311.722045898438
-28.08584175,26.82957825,1311.623046875
-28.0858965,26.8295915,1311.53173828125
-28.08595125,26.82960475,1311.439697265625
-28.086006,26.829618,1311.341430664062
-28.08606225,26.8296305,1311.236694335938
-28.0861185,26.829643,1311.1259765625
-28.08617475,26.8296555,1311.00927734375
-28.086231,26.829668,1310.886596679688
-28.086286,26.829681,1310.75830078125
-28.086341,26.829694,1310.6240234375
-28.086396,26.829707,1310.483642578125
-28.086451,26.82972,1310.337280273438
-28.08650675,26.82973425,1310.178100585938
-28.0865625,26.8297485,1310.046752929688
-28.08661825,26.82976275,1310.013549804688
-28.086674,26.829777,1309.987182617188
-28.08672975,26.82979025,1309.97119140625
-28.0867855,26.8298035,1309.96142578125
-28.08684125,26.82981675,1309.957885742188
-28.086897,26.82983,1309.960693359375
-28.08695125,26.82984425,1309.9658203125
-28.0870055,26.8298585,1309.977416992188
-28.08705975,26.82987275,1309.99560546875
-28.087114,26.829887,1310.020385742188
-28.087169,26.8299015,1310.052124023438
-28.087224,26.829916,1310.090576171875
-28.087279,26.8299305,1310.016845703125
-28.087334,26.829945,1309.915649414062
-28.08738775,26.82995875,1309.8173828125
-28.0874415,26.8299725,1309.718994140625
-28.08749525,26.82998625,1309.620727539062
-28.087549,26.83,1309.481689453125
-28.087603,26.83001425,1309.345336914062
-28.087657,26.8300285,1309.215576171875
-28.087711,26.83004275,1309.09228515625
-28.087765,26.830057,1308.9755859375
-28.08781875,26.83007225,1308.8623046875
-28.0878725,26.8300875,1308.755981445312
-28.08792625,26.83010275,1308.64794921875
-28.08798,26.830118,1308.462158203125
-28.088034,26.83013325,1308.279174804688
-28.088088,26.8301485,1308.099609375
-28.088142,26.83016375,1307.923583984375
-28.088196,26.830179,1307.751098632812
-28.08824975,26.83019425,1307.582641601562
-28.0883035,26.8302095,1307.417724609375
-28.08835725,26.83022475,1307.25634765625
-28.088411,26.83024,1307.098388671875
-28.088464,26.83025525,1306.945556640625
-28.088517,26.8302705,1306.796264648438
-28.08857,26.83028575,1306.650390625
-28.088623,26.830301,1306.509765625
-28.088676,26.83031725,1306.371215820312
-28.088729,26.8303335,1306.22900390625
-28.088782,26.83034975,1306.083129882812
-28.088835,26.830366,1305.933715820312
-28.08888875,26.83038125,1305.780883789062
-28.0889425,26.8303965,1305.62451171875
-28.08899625,26.83041175,1305.464721679688
-28.08905,26.830427,1305.301513671875
-28.089102,26.83044375,1305.13525390625
-28.089154,26.8304605,1304.965209960938
-28.089206,26.83047725,1304.791625976562
-28.089258,26.830494,1304.6142578125
-28.08931,26.83051025,1304.46923828125
-28.089362,26.8305265,1304.406372070312
-28.089414,26.83054275,1304.346923828125
-28.089466,26.830559,1304.291137695312
-28.0895175,26.83057525,1304.239013671875
-28.089569,26.8305915,1304.1904296875
-28.0896205,26.83060775,1304.145385742188
-28.089672,26.830624,1304.10400390625
-28.089723,26.83064,1304.066528320312
-28.089774,26.830656,1304.032592773438
-28.089825,26.830672,1304.002197265625
-28.089876,26.830688,1303.996704101562
-28.089928,26.83070425,1303.996459960938
-28.08998,26.8307205,1303.999877929688
-28.090032,26.83073675,1303.932739257812
-28.090084,26.830753,1303.867553710938
-28.090135,26.83076925,1303.80712890625
-28.090186,26.8307855,1303.750366210938
-28.090237,26.83080175,1303.697021484375
-28.090288,26.830818,1303.647216796875
-28.09033775,26.83083425,1303.602416992188
-28.0903875,26.8308505,1303.560913085938
-28.09043725,26.83086675,1303.52294921875
-28.090487,26.830883,1303.48828125
-28.090538,26.83090075,1303.457641601562
-28.090589,26.8309185,1303.430908203125
-28.09064,26.83093625,1303.407958984375
-28.090691,26.830954,1303.428955078125
-28.0907405,26.83097,1303.492431640625
-28.09079,26.830986,1303.552490234375
-28.0908395,26.831002,1303.609252929688
-28.090889,26.831018,1303.66259765625
-28.090938,26.83103625,1303.714233398438
-28.090987,26.8310545,1303.762084960938
-28.091036,26.83107275,1303.80615234375
-28.091085,26.831091,1303.846435546875
-28.09113375,26.83110725,1303.8818359375
-28.0911825,26.8311235,1303.913818359375
-28.09123125,26.83113975,1303.942504882812
-28.09128,26.831156,1303.967895507812
-28.09132875,26.8311745,1303.989868164062
-28.0913775,26.831193,1304.03369140625
-28.09142625,26.8312115,1304.104736328125
-28.091475,26.83123,1304.175659179688
-28.091523,26.83124725,1304.24560546875
-28.091571,26.8312645,1304.3154296875
-28.091619,26.83128175,1304.385375976562
-28.091667,26.831299,1304.455322265625
-28.09171475,26.831316,1304.524780273438
-28.0917625,26.831333,1304.594360351562
-28.09181025,26.83135,1304.663940429688
-28.091858,26.831367,1304.74658203125
-28.09190575,26.83138575,1304.84814453125
-28.0919535,26.8314045,1304.94580078125
-28.09200125,26.83142325,1305.039794921875
-28.092049,26.831442,1305.118286132812
-28.092098,26.831461,1305.135009765625
-28.092147,26.83148,1305.14794921875
-28.092196,26.831499,1305.156860351562
-28.092245,26.831518,1305.161865234375
-28.09229275,26.83153675,1305.163208007812
-28.0923405,26.8315555,1305.16064453125
-28.09238825,26.83157425,1305.154296875
-28.092436,26.831593,1305.144165039062
-28.0924855,26.831611,1305.129028320312
-28.092535,26.831629,1305.109985351562
-28.0925845,26.831647,1305.087158203125
-28.092634,26.831665,1305.060668945312
-28.09268325,26.8316845,1305.030639648438
-28.0927325,26.831704,1305
-28.09278175,26.8317235,1305
-28.092831,26.831743,1305
-28.0928805,26.83176225,1305
-28.09293,26.8317815,1305
-28.0929795,26.83180075,1305
-28.093029,26.83182,1305
-28.093078,26.8318405,1305
-28.093127,26.831861,1305
-28.093176,26.8318815,1305
-28.093225,26.831902,1305
-28.09327475,26.831922,1305
-28.0933245,26.831942,1305
-28.09337425,26.831962,1305
-28.093424,26.831982,1305.001342773438
-28.093473,26.8320015,1305.005615234375
-28.093522,26.832021,1305.005859375
-28.093571,26.8320405,1305.001953125
-28.09362,26.83206,1304.986206054688
-28.0936705,26.8320805,1304.968994140625
-28.093721,26.832101,1304.9560546875
-28.0937715,26.8321215,1304.947631835938
-28.093822,26.832142,1304.943481445312
-28.09387225,26.832162,1304.943969726562
-28.0939225,26.832182,1304.94873046875
-28.09397275,26.832202,1304.957763671875
-28.094023,26.832222,1304.970947265625
-28.0940725,26.8322425,1304.988159179688
-28.094122,26.832263,1305.030639648438
-28.0941715,26.8322835,1305.102783203125
-28.094221,26.832304,1305.1748046875
-28.094272,26.8323245,1305.249145507812
-28.094323,26.832345,1305.323364257812
-28.094374,26.8323655,1305.397705078125
-28.094425,26.832386,1305.471923828125
-28.094475,26.832407,1305.544799804688
-28.094525,26.832428,1305.617553710938
-28.094575,26.832449,1305.6904296875
-28.094625,26.83247,1305.76318359375
-28.0946765,26.8324905,1305.838256835938
-28.094728,26.832511,1305.913208007812
-28.0947795,26.8325315,1305.988159179688
-28.094831,26.832552,1305.983276367188
-28.09488125,26.8325725,1305.968139648438
-28.0949315,26.832593,1305.957275390625
-28.09498175,26.8326135,1305.95068359375
-28.095032,26.832634,1305.948608398438
-28.095083,26.832654,1305.950439453125
-28.095134,26.832674,1305.95654296875
-28.095185,26.832694,1305.967041015625
-28.095236,26.832714,1305.981811523438
-28.0952865,26.8327355,1306
-28.095337,26.832757,1306
-28.0953875,26.8327785,1306
-28.095438,26.8328,1306
-28.095488,26.8328205,1306
-28.095538,26.832841,1306
-28.095588,26.8328615,1306
-28.095638,26.832882,1306
-28.095689,26.8329025,1306
-28.09574,26.832923,1306
-28.095791,26.8329435,1306
-28.095842,26.832964,1306
-28.09589275,26.832985,1306
-28.0959435,26.833006,1306
-28.09599425,26.833027,1306
-28.096045,26.833048,1306
-28.096096,26.8330695,1306
-28.096147,26.833091,1306
-28.096198,26.8331125,1305.891845703125
-28.096249,26.833134,1305.743408203125
-28.0962975,26.8331545,1305.60205078125
-28.096346,26.833175,1305.460815429688
-28.0963945,26.8331955,1305.319580078125
-28.096443,26.833216,1305.178344726562
-28.096494,26.8332375,1305.02978515625
-28.096545,26.833259,1304.881225585938
